Title,Link,Type,Number,Month,Day,Year,Date,Description
DECRETO 425 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 425 DEL 08 DE MARZO DE 2016.pdf,DECRETO,425,3,8,2016,2016-03-08,Por el cual se hace un nombramiento provisional en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 427 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 427 DEL 08 DE MARZO DE 2016.pdf,DECRETO,427,3,8,2016,2016-03-08,Por el cual se realiza un nombramiento provisional en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 428 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 428 DEL 08 DE MARZO DE 2016.pdf,DECRETO,428,3,8,2016,2016-03-08,Por el cual se adiciona un artículo a un decreto
DECRETO 424 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 424 DEL 08 DE MARZO DE 2016.pdf,DECRETO,424,3,8,2016,2016-03-08,Por el cual se adiciona un artículo a un decreto
DECRETO 423 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 423 DEL 08 DE MARZO DE 2016.pdf,DECRETO,423,3,8,2016,2016-03-08,Por el cual se hace un encargo
DECRETO 430 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 430 DEL 09 DE MARZO DE 2016.pdf,DECRETO,430,3,9,2016,2016-03-09,Por el cual se hace un encargo
DECRETO 432 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 432 DEL 09 DE MARZO DE 2016.pdf,DECRETO,432,3,9,2016,2016-03-09,Por el cual se suprimen unos empleos de la Planta de Personal del Instituto Colombiano de Desarrollo Rural INCODER -en Liquidación y se dictan otras disposiciones
DECRETO 431 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 431 DEL 09 DE MARZO DE 2016.pdf,DECRETO,431,3,9,2016,2016-03-09,Por el cual se establece la planta de personal de la Agencia Nacional de Tierras ANT Y se dictan otras disposiciones
DECRETO 433 DEL 10 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 433 DEL 10 DE MARZO DE 2016.pdf,DECRETO,433,3,10,2016,2016-03-10,Por el cual se establecen unas equivalencias de empleos
DECRETO 440 DEL 11 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 440 DEL 11 DE MARZO DE 2016.pdf,DECRETO,440,3,11,2016,2016-03-11,Por el cual se establece la planta de personal de la Agencia de Desarrollo Rural ADR Y se dictan otras disposiciones
DECRETO 450 DEL 14 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 450 DEL 14 DE MARZO DE 2016.pdf,DECRETO,450,3,14,2016,2016-03-14,Por el cual se acepta una renuncia y se designa un representante del Presidente de la República en la Junta Directiva de la sociedad Radio Televisión Nacional de Colombia -RTVC
DECRETO 454 DEL 15 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 454 DEL 15 DE MARZO DE 2016.pdf,DECRETO,454,3,15,2016,2016-03-15,Por el cual se modifica el Decreto 508 de 2012
DECRETO 453 DEL 15 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 453 DEL 15 DE MARZO DE 2016.pdf,DECRETO,453,3,15,2016,2016-03-15,Por el cual se modifica el Decreto 1338 de 2015 y se aclara su artículo 2°
DECRETO 463 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 463 DEL 16 DE MARZO DE 2016.pdf,DECRETO,463,3,16,2016,2016-03-16,"Por el cual se adiciona el Decreto Único Reglamentario del sector de la Función Pública, Decreto Numero 1083 de 2015, en lo relacionado con la definición de los lineamientos para el fortalecimiento institucional en materia de tecnologías de la información y las comunicaciones."
DECRETO 458 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 458 DEL 16 DE MARZO DE 2016.pdf,DECRETO,458,3,16,2016,2016-03-16,"Por el cual se adicionan unos artículos ál Título 6 de la Parte 2 del Libro 2 del Decreto 1083 de 2015, Único Reglamentario del Sector de Función Pública"
DECRETO 457 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 457 DEL 16 DE MARZO DE 2016.pdf,DECRETO,457,3,16,2016,2016-03-16,Por el cual se hace un traslado a la planta externa del Ministerio de Relaciones Exteriores
DECRETO 459 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 459 DEL 16 DE MARZO DE 2016.pdf,DECRETO,459,3,16,2016,2016-03-16,"""Por el cual se modifican los artículos 2.1. 1. 1. 1. 1.8 Y 2. 1. 1. 1. 1. 1.9, Y se adiciona el artículo 2.1.1.1.1.4.2.5 del Decreto 1077 de 2015, en relación con el monto del subsidio familiar de vivienda que otorgan las Cajas de Compensación Familiar y se dictan otras disposiciones"
DECRETO 467 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 467 DEL 17 DE MARZO DE 2016.pdf,DECRETO,467,3,17,2016,2016-03-17,Por el cual se declara insubsistente la designación de un Notario en propiedad en el Círculo Notarial de Bogotá
DECRETO 473 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 473 DEL 17 DE MARZO DE 2016.pdf,DECRETO,473,3,17,2016,2016-03-17,Por el cual se hace una designación
DECRETO 474 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 474 DEL 17 DE MARZO DE 2016.pdf,DECRETO,474,3,17,2016,2016-03-17,Por el cual se hace un nombramiento en interinidad en el Círculo Notarial de Leticia Amazonas
DECRETO 472 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 472 DEL 17 DE MARZO DE 2016.pdf,DECRETO,472,3,17,2016,2016-03-17,Por el cual se hace un nombramiento en interinidad en el Círculo Notarial de Itagüí -Antioquia
DECRETO 468 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 468 DEL 17 DE MARZO DE 2016.pdf,DECRETO,468,3,17,2016,2016-03-17,Por el cual se designa Gobernador Ad -hoc para el departamento de Nariño
DECRETO 469 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 469 DEL 17 DE MARZO DE 2016.pdf,DECRETO,469,3,17,2016,2016-03-17,Por el cual se corrige un yerro en el Decreto 306 de 24 de febrero de 2016
DECRETO 466 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 466 DEL 17 DE MARZO DE 2016.pdf,DECRETO,466,3,17,2016,2016-03-17,"Por el cual se designa Alcalde Ad -hoc para el Distrito Especial, Industrial y Portuario de Barranquilla"
DECRETO 475 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 475 DEL 17 DE MARZO DE 2016.pdf,DECRETO,475,3,17,2016,2016-03-17,"Por el cual se designa Alcaldesa Ad -hoc del municipio de El Calvario, departamento del Meta"
DECRETO 465 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 465 DEL 17 DE MARZO DE 2016.pdf,DECRETO,465,3,17,2016,2016-03-17,Por el cual se designa Gobemador Ad -hoc para el departamento del Atlántico
DECRETO 487 DEL 23 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 487 DEL 23 DE MARZO DE 2016.pdf,DECRETO,487,3,23,2016,2016-03-23,"Por el cual se da cumplimiento a una sancion disciplinaria Impuesta al señor Félix Francisco Acosta Soto, en su condición de Gobernador del departamento de Amazonas"
DECRETO 485 DEL 23 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 485 DEL 23 DE MARZO DE 2016.pdf,DECRETO,485,3,23,2016,2016-03-23,Por el cual se hace una designación
DECRETO 490 DEL 28 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 490 DEL 28 DE MARZO DE 2016.pdf,DECRETO,490,3,28,2016,2016-03-28,Por el cual se da cumplimiento a una sancion disciplinaria impuesta al señor Joaco Berrío Villarreal en su condición de Gobernador del departamento de Bolívar
DECRETO 493 DEL 29 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 493 DEL 29 DE MARZO DE 2016.pdf,DECRETO,493,3,29,2016,2016-03-29,"Por el cual se adiciona el Decreto Único Reglamentario del Sector Administrativo de Minas y Energía, 1073 de 2015, con el fin de adoptar medidas tendientes a garantizar la prestación eficiente del servicio público domiciliario de energía eléctrica en circunstancias extraordinarias"
DECRETO 501 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 501 DEL 30 DE MARZO DE 2016.pdf,DECRETO,501,3,30,2016,2016-03-30,Por el cual se establece la regulación aduanera
DECRETO 505 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 505 DEL 30 DE MARZO DE 2016.pdf,DECRETO,505,3,30,2016,2016-03-30,Por el cual se aplazan unas apropiaciones en el Presupuesto General de la Nación para la vigencia fiscal de 2016 y se dictan otras disposiciones
DECRETO 504 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 504 DEL 30 DE MARZO DE 2016.pdf,DECRETO,504,3,30,2016,2016-03-30,Por el cual se retira del servicio a un notario por haber alcanzado la edad de retiro forzoso
DECRETO 507 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 507 DEL 30 DE MARZO DE 2016.pdf,DECRETO,507,3,30,2016,2016-03-30,"Por el cual se modifica parcialmente el Decreto 2555 de 2010, en lo relacionado con la emisión y colocación de bonos hipotecarios para la financiación de vivienda a largo plazo."
DECRETO 506 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 506 DEL 30 DE MARZO DE 2016.pdf,DECRETO,506,3,30,2016,2016-03-30,Por el cual se acepta la renuncia a un Notario
DECRETO 511 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 511 DEL 30 DE MARZO DE 2016.pdf,DECRETO,511,3,30,2016,2016-03-30,NA
DECRETO 510 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 510 DEL 30 DE MARZO DE 2016.pdf,DECRETO,510,3,30,2016,2016-03-30,NA
DECRETO 513 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 513 DEL 30 DE MARZO DE 2016.pdf,DECRETO,513,3,30,2016,2016-03-30,NA
DECRETO 512 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 512 DEL 30 DE MARZO DE 2016.pdf,DECRETO,512,3,30,2016,2016-03-30,Por medio del cual se asignan unas competencias administrativas
DECRETO 515 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 515 DEL 30 DE MARZO DE 2016.pdf,DECRETO,515,3,30,2016,2016-03-30,Por el cual se desarrollan los compromisos de acceso a los mercados adquiridos por Colombia en virtud del Protocolo Adicional al Acuerdo Marco de la Alianza del Pacífico firmado en Cartagena de Indias República de Colombia el 10 de febrero de 2014
DECRETO 514 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 514 DEL 30 DE MARZO DE 2016.pdf,DECRETO,514,3,30,2016,2016-03-30,Por el cual se hace una designación en comisión para situaciones especiales a la planta externa del Ministerio de Relaciones Exteriores
DECRETO 523 DEL 1 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 523 DEL 1 DE ABRIL DE 2016.pdf,DECRETO,523,4,1,2016,2016-04-01,Por medio del cual se acepta una renuncia
DECRETO 529 DEL 02 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 529 DEL 02 DE ABRIL DE 2016.pdf,DECRETO,529,4,2,2016,2016-04-02,Por el cual se efectúa una designación en la Comisión Nacional del Servicio Civil
DECRETO 528 DEL 02 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 528 DEL 02 DE ABRIL DE 2016.pdf,DECRETO,528,4,2,2016,2016-04-02,Por medio del cual se hace un nombramiento en el Ministerio de Transporte
DECRETO 534 DEL 04 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 534 DEL 04 DE ABRIL DE 2016.pdf,DECRETO,534,4,4,2016,2016-04-04,Por el cual se establecen disposiciones sobre el proceso de regulación de precios de medicamentos a nivel nacional
DECRETO 536 DEL 05 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 536 DEL 05 DE ABRIL DE 2016.pdf,DECRETO,536,4,5,2016,2016-04-05,Por el cual se modifica la integración de la Junta Directiva de la Administradora Colombiana de Pensiones -Colpensiones
RESOLUCION 082 DEL 05 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCION 082 DEL 05 DE ABRIL DE 2016.pdf,RESOLUCION,82,4,5,2016,2016-04-05,Por el cual se hace un nombramiento
DECRETO 541 DEL 06 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 541 DEL 06 DE ABRIL DE 2016.pdf,DECRETO,541,4,6,2016,2016-04-06,Por el cual se hace un nombramiento
DECRETO 582 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 582 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,582,4,8,2016,2016-04-08,Por el cual se hace un nombramiento en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 583 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 583 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,583,4,8,2016,2016-04-08,Por el cual se hace una designación en comisión para situaciones especiales a la planta externa del Ministerio de Relaciones Exteriores
DECRETO 579 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 579 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,579,4,8,2016,2016-04-08,Por el cual se hace un nombramiento
DECRETO 576 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 576 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,576,4,8,2016,2016-04-08,Por el cual se hace una designación en la Junta directiva de FONADE
DECRETO 577 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 577 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,577,4,8,2016,2016-04-08,Por el cual se da cumplimiento a una sanción disciplinaria impuesta al señor Juan Carlos Abadla Campo en su condición de Gobernador del departamento del Valle del Cauca
DECRETO 572 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 572 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,572,4,8,2016,2016-04-08,"Por el cual se designa Alcalde Ad -hoc para el municipio de Yopal, Casanare"
DECRETO 571 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 571 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,571,4,8,2016,2016-04-08,"Por el cual se designa Alcaldesa Ad -hoc para el municipio de Hato Corozal, Casanare"
DECRETO 569 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 569 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,569,4,8,2016,2016-04-08,Por el cual se efectúa un ajuste en el Presupuesto General de la Nación para la vigencia fiscal 2016
DECRETO 570 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 570 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,570,4,8,2016,2016-04-08,"Por el cual se designa Alcaldesa Ad -hoc para el municipio de Hato Corozal, Casanare"
DECRETO 562 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 562 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,562,4,8,2016,2016-04-08,Por el cual se hace una designación
DECRETO 567 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 567 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,567,4,8,2016,2016-04-08,"Por el cual se adiciona un capítulo al libro 2 de la parte 2 del título 2 del Decreto Único del sector Comercio, Industria y Turismo, Decreto 1074 de 2015, y se reglamenta el artículo 19 de la Ley 1480 de 2011"
DECRETO 561 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 561 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,561,4,8,2016,2016-04-08,"Por el cual se termina y destina en comisión permanente en la Administración Pública a unos Oficiales de la Policía Nacional, se acepta una renuncia y se hace un nombramiento en el Fondo Rotatorio de la Policía Nacional"
DECRETO 575 DEL 08 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 575 DEL 08 DE ABRIL DE 2016.pdf,DECRETO,575,4,8,2016,2016-04-08,"Por el cual se establecen las reglas para la asunción de la función pensional de las Zonas Francas Industriales y Comerciales de Barranquilla, Cartagena y Palmaseca por parte de la Unidad Administrativa Especial de Gestión Pensional y Contribuciones Parafiscales de la Protección Social -UGPP y el pago a través del Fondo de Pensiones Públicas del Nivel Nacional -FOPEP"
DECRETO 595 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 595 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,595,4,11,2016,2016-04-11,Por el cual se nombra un miembro principal en la Junta Directiva de la Cámara de Comercio del Putumayo
DECRETO 596 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 596 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,596,4,11,2016,2016-04-11,Por el cual se nombra un miembro principal y un suplente en la Junta Directiva de la Cámara de Comercio de Armenia
DECRETO 591 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 591 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,591,4,11,2016,2016-04-11,Por el cual se nombra un miembro principal y un suplente en la Junta Directiva de la Cámara de Comercio de Neiva
DECRETO 589 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 589 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,589,4,11,2016,2016-04-11,Por el cual se nombra un miembro principal en la Junta Directiva de la Cámara de Comercio de Bucaramanga
DECRETO 590 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 590 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,590,4,11,2016,2016-04-11,Por el cual se nombra un miembro principal y un suplente en la Junta Directiva dela Cámara de Comercio del Piedemonte Araucano
DECRETO 587 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 587 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,587,4,11,2016,2016-04-11,"Por el cual se hace efectiva una sanción de destitución e inhabilidad general impuesta por la Procuraduría General de la Nación al Señor Luis Fernando Caicedo Lince, Ex Gerente del Instituto Colombiano Agropecuario ICA"
DECRETO 588 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 588 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,588,4,11,2016,2016-04-11,Por medio del cual se acepta una renuncia y se hace un encargo
DECRETO 586 DEL 11 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 586 DEL 11 DE ABRIL DE 2016.pdf,DECRETO,586,4,11,2016,2016-04-11,Por el cual se acepta una renuncia y se hace una designación
DECRETO 619 DEL 15 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 619 DEL 15 DE ABRIL DE 2016.pdf,DECRETO,619,4,15,2016,2016-04-15,Por el cual se acepta una renuncia y se efectúa un encargo
DECRETO 618 DEL 15 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 618 DEL 15 DE ABRIL DE 2016.pdf,DECRETO,618,4,15,2016,2016-04-15,Por medio del cual se acepta una renuncia
DECRETO 621 DEL 15 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 621 DEL 15 DE ABRIL DE 2016.pdf,DECRETO,621,4,15,2016,2016-04-15,Por el cual se delegan unas funciones constitucionales
DECRETO 620 DEL 15 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 620 DEL 15 DE ABRIL DE 2016.pdf,DECRETO,620,4,15,2016,2016-04-15,"Por el cual se reglamenta la devolución del Impuesto sobre las Ventas por la adquisición de servicios gravados, por los visitantes extranjeros no residentes en Colombia, en los establecimientos de comercio ubicados en las Unidades Especiales de Desarrollo Fronterizo"
DECRETO 623 DEL 16 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 623 DEL 16 DE ABRIL DE 2016.pdf,DECRETO,623,4,16,2016,2016-04-16,Por el cual se realiza un nombramiento provisional en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 638 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 638 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,638,4,18,2016,2016-04-18,Por el cual se hace un nombramiento provisional en la planta de personal del Ministerio de Relaciones Exteriores
DECRETO 642 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 642 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,642,4,18,2016,2016-04-18,"Por el cual se crea y reglamenta la Mesa Permanente de Concertación con las Centrales Sindicales CUT, CGT, CTC y la FECODE para la Reparación Colectiva al Movimiento Sindical"
DECRETO 626 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 626 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,626,4,18,2016,2016-04-18,Por el cual se delegan unas funciones constitucionales
DECRETO 641 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 641 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,641,4,18,2016,2016-04-18,"Por medio el cual se adiciona el Decreto Único Reglamentario del Sector Administrativo del Deporte, Decreto 1085 de 2015, en lo que hace referencia al Día Internacional del Deporte para el Desarrollo y la Paz y el Día Mundial de la Actividad Física"
DECRETO 630 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 630 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,630,4,18,2016,2016-04-18,"Por el cual se reglamenta el artículo 147 de la Ley 1753 de 2015, se adiciona un parágrafo al artículo 3 del Decreto 055 de 2009 y se dictan otras disposiciones"
DECRETO 624 DEL 18 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 624 DEL 18 DE ABRIL DE 2016.pdf,DECRETO,624,4,18,2016,2016-04-18,"Por el cual se modifica el Decreto 1066 de 2015, con el fin de reglamentar el artículo 21 de la Ley 1575 de 2012"
DECRETO 658 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 658 DEL 23 DE ABRIL DE 2016.pdf,DECRETO,658,4,23,2016,2016-04-23,Por el cual se hace un nombramiento en la planta de personal del Ministerio del Interior
RESOLUCION 105 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCION 105 DEL 23 DE ABRIL DE 2016.pdf,RESOLUCION,105,4,23,2016,2016-04-23,Por el cual se hace un nombramiento
DECRETO 661 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 661 DEL 23 DE ABRIL DE 2016.pdf,DECRETO,661,4,23,2016,2016-04-23,Por el cual se acepta una renuncia y se hace un nombramiento
RESOLUCION 104 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/RESOLUCION 104 DEL 23 DE ABRIL DE 2016.pdf,RESOLUCION,104,4,23,2016,2016-04-23,Por el cual se acepta una renuncia y se hace un nombramiento
DECRETO 659 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 659 DEL 23 DE ABRIL DE 2016.pdf,DECRETO,659,4,23,2016,2016-04-23,Por el cual se acepta una renuncia y se hace un nombramiento
DECRETO 660 DEL 23 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 660 DEL 23 DE ABRIL DE 2016.pdf,DECRETO,660,4,23,2016,2016-04-23,Por el cual se acepta una renuncia y se hace un nombramiento
DECRETO 669 DEL 25 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 669 DEL 25 DE ABRIL DE 2016.pdf,DECRETO,669,4,25,2016,2016-04-25,"Por el cual se modifica y adiciona el Decreto 1077de 2015 en lo relativo con el esquema de la actividad de aprovechamiento del servicio público de aseo y el régimen transitorio para la formalización de los recicladores de oficio, y se dictan otras disposiciones"
DECRETO 668 DEL 25 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 668 DEL 25 DE ABRIL DE 2016.pdf,DECRETO,668,4,25,2016,2016-04-25,Por el cual se crean unos empleos de carácter temporal en la planta de personal del Ministerio de Minas y Energía
DECRETO 666 DEL 25 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 666 DEL 25 DE ABRIL DE 2016.pdf,DECRETO,666,4,25,2016,2016-04-25,Por el cual se modifica la planta de personal del Servicio Nacional de Aprendizaje SENA
DECRETO 667 DEL 25 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 667 DEL 25 DE ABRIL DE 2016.pdf,DECRETO,667,4,25,2016,2016-04-25,Por el cual se reglamenta el numeral 5 del artículo 102 del Estatuto Tributario y se modifica y adiciona el Decreto 2460 de 2013
DECRETO 697 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 697 DEL 27 DE ABRIL DE 2016.pdf,DECRETO,697,4,27,2016,2016-04-27,Por el cual se modifica el literal e) del numeral 2° del artículo 3° del Decreto 186 de 2004
DECRETO 696 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 696 DEL 27 DE ABRIL DE 2016.pdf,DECRETO,696,4,27,2016,2016-04-27,"Por el cual se adiciona un capítulo al libro 2 de la parte 2 del título 2 del Decreto Único del sector Comercio, Industria y Turismo, Decreto 1074 de 2015, y se reglamenta el artículo 51 de la Ley 1480 de 2011"
DECRETO 702 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 702 DEL 27 DE ABRIL DE 2016.pdf,DECRETO,702,4,27,2016,2016-04-27,Por el cual se modifica parcialmente el Arancel de Aduanas
